id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35974588,Rental unit in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,270619134,Taylor,,Fairview,49.25904,-123.13314,Entire home/apt,135,3,31,2021-08-24,0.65,1,0,0,21-157598
35996582,Home in Vancouver · 2 bedrooms · 3 beds · 2 baths,90704424,Makayla,,Hastings-Sunrise,49.28504,-123.02787,Entire home/apt,225,7,1,2019-07-21,0.02,2,0,0,23-156924
35997562,Home in Vancouver · ★4.69 · 2 bedrooms · 3 beds · 1 bath,54116266,May  晓明,,Oakridge,49.22209,-123.1222,Entire home/apt,159,3,48,2023-05-28,1.01,1,21,18,22-156209
35998238,Villa in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1.5 shared baths,270582044,Tina,,Kensington-Cedar Cottage,49.23736,-123.07747,Private room,80,1,49,2023-05-30,1.02,2,308,27,
36001864,Rental unit in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,183621560,Ben,,Downtown,49.27673,-123.12961,Entire home/apt,99,30,59,2020-10-31,1.23,1,0,0,
36002071,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,177934008,Luis,,Downtown,49.27929,-123.11049,Entire home/apt,118,30,6,2023-03-31,0.15,2,281,2,
36003498,Guest suite in Vancouver · ★4.80 · 2 bedrooms · 2 beds · 1 bath,5318774,Rachel/Daniel,,Kensington-Cedar Cottage,49.23903,-123.08755,Entire home/apt,149,2,61,2022-08-23,1.33,1,0,7,22-156809
36005894,Condo in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 private bath,270897396,Thu Huong,,Downtown,49.28098,-123.10952,Private room,155,1,8,2019-08-19,0.17,2,0,0,
36006232,Home in Vancouver · ★4.67 · 6 bedrooms · 10 beds · 3.5 baths,270895835,Eugene,,Kerrisdale,49.22751,-123.16339,Entire home/apt,521,30,6,2019-09-03,0.13,1,282,0,19-258432
36007371,Condo in Vancouver · ★4.25 · 1 bedroom · 1 bed · 1 private bath,270897396,Thu Huong,,Downtown,49.27894,-123.10821,Private room,145,1,4,2019-08-19,0.08,2,0,0,
36008070,Rental unit in West Vancouver · ★4.76 · 1 bedroom · 1 bed · 1 bath,66465497,Sj,,Downtown,49.28036664,-123.1077142,Entire home/apt,275,1,68,2023-06-04,1.41,1,178,8,23-365247
36035483,Home in Vancouver · ★4.50 · 8 bedrooms · 1 bed · 2 shared baths,271096826,Joesfina,,Killarney,49.20777,-123.05639,Private room,40,1,5,2019-08-08,0.1,6,0,0,
36036194,Home in Vancouver · ★4.31 · 1 bedroom · 1 bed · 1.5 baths,270582044,Tina,,Kensington-Cedar Cottage,49.23791,-123.0788,Private room,90,1,45,2023-06-08,0.95,2,310,26,
36036802,Cottage in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,79379,Pushpa,,West Point Grey,49.2593,-123.21094,Entire home/apt,270,30,46,2022-09-01,0.96,4,336,5,22-219635
36043428,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,11022532,Preet,,Kensington-Cedar Cottage,49.23885,-123.07307,Private room,59,2,11,2020-03-29,0.23,2,0,0,
36046141,Guest suite in Vancouver · ★4.88 · 3 bedrooms · 5 beds · 1 bath,117022331,Jimmy,,Renfrew-Collingwood,49.24522,-123.02829,Entire home/apt,210,2,101,2023-06-08,2.11,1,43,15,23-156950
36065730,Home in Vancouver · ★5.0 · 4 bedrooms · 7 beds · 2 baths,127733010,Tanya,,Kensington-Cedar Cottage,49.25116,-123.06571,Entire home/apt,380,4,9,2023-03-20,0.19,1,8,5,22-157634
36069114,Loft in Vancouver · ★4.96 · Studio · 2 beds · 1 bath,99742848,Minahil & Mustaali,,Strathcona,49.26745,-123.09589,Entire home/apt,260,2,128,2023-05-26,2.68,1,28,43,23-156895
36078854,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,145231749,Alberto,,Kitsilano,49.26966,-123.17164,Entire home/apt,150,30,0,,,1,261,0,
36104190,Home in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,271581542,Shalini,,Renfrew-Collingwood,49.25087,-123.05518,Entire home/apt,100,1,16,2020-09-06,0.33,1,0,0,20-162793
36104697,Guest suite in Vancouver · 1 bedroom · 1 bed · 1 bath,52815202,Jason,,Hastings-Sunrise,49.28524,-123.04664,Entire home/apt,82,2,0,,,1,0,0,20-203239
36106185,Home in Vancouver · ★4.52 · 4 bedrooms · 4 beds · 2 baths,271181828,Indy And Kim,,West End,49.28939,-123.1361,Entire home/apt,472,2,101,2023-05-28,2.13,1,52,35,20-162771
36108913,Rental unit in Vancouver · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,271614397,Nitish,,Marpole,49.20599,-123.12547,Private room,28,1,4,2019-08-31,0.09,1,0,0,
36112319,Home in Vancouver · 13 bedrooms · 1 bed · 2 shared baths,271096826,Joesfina,,Killarney,49.2075,-123.05633,Private room,40,1,1,2020-01-03,0.02,6,0,0,
36112328,Home in Vancouver · 5 bedrooms · 1 bed · 1 shared bath,271096826,Joesfina,,Killarney,49.20629,-123.05634,Private room,50,1,0,,,6,0,0,
36117076,Condo in Vancouver · ★4.82 · 1 bedroom · 2 beds · 1 bath,34479136,Lindsay,,Downtown Eastside,49.28116,-123.08396,Entire home/apt,156,3,120,2023-05-22,2.51,1,95,48,22-156792
36119559,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,3751103,Michelle,,Downtown,49.273426,-123.119911,Entire home/apt,140,45,12,2023-04-15,0.33,1,109,4,
36145968,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,271868482,Siavash,,Downtown,49.27812,-123.12829,Entire home/apt,117,3,38,2020-06-29,0.83,1,0,0,19-260406
36182407,Serviced apartment in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,238308886,Terry,,West End,49.29174,-123.13352,Entire home/apt,165,30,6,2023-03-12,0.19,37,36,3,
36184209,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5154126,Connie,,Kensington-Cedar Cottage,49.25091,-123.08788,Private room,1000,1,11,2023-03-09,0.26,2,0,10,
36184870,Rental unit in Vancouver · ★4.72 · 1 bedroom · 1 bed · 1 bath,191022159,Raphael,,Grandview-Woodland,49.28131,-123.0622,Entire home/apt,115,2,65,2023-05-29,1.37,1,278,37,23-156945
36198259,Rental unit in Vancouver · ★4.60 · 2 bedrooms · 2 beds · 2 baths,272222903,Kitty,,Downtown,49.27608,-123.12896,Entire home/apt,250,30,5,2021-07-31,0.11,11,227,0,
36212090,Guest suite in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,53171794,Hamad,,Renfrew-Collingwood,49.24829,-123.05124,Entire home/apt,89,1,15,2019-09-04,0.31,3,0,0,19-254529
36223469,Condo in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,861556,Nat,,Kitsilano,49.26756,-123.17384,Entire home/apt,190,30,5,2021-05-15,0.11,1,313,0,19-257068
36272893,Home in Vancouver · 3 bedrooms · 3 beds · 2 baths,3579758,Melissa,,Kensington-Cedar Cottage,49.24582,-123.07564,Entire home/apt,150,5,1,2019-08-07,0.02,1,0,0,19-262109
36273414,Condo in Vancouver · Studio · 2 beds · 0 baths,247895956,Lia,,West End,49.28495,-123.13909,Entire home/apt,200,1,1,2019-07-28,0.02,2,0,0,19-251372
36278151,Home in Vancouver · 3 bedrooms · 3 beds · 2.5 baths,272848813,Ray,,Sunset,49.21694,-123.07877,Entire home/apt,250,30,0,,,1,179,0,
36299582,Guest suite in Vancouver · ★4.81 · Studio · 1 bed · 1 bath,13141879,Justin,,Kitsilano,49.26327,-123.17857,Entire home/apt,129,2,36,2023-06-01,0.78,1,154,14,23-158446
36306517,Rental unit in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,273045425,John,,Kitsilano,49.27336,-123.15766,Entire home/apt,345,3,63,2023-05-28,1.32,4,12,28,22-156815
36313179,Rental unit in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,205530658,Robin,,Downtown,49.27795,-123.12797,Entire home/apt,269,30,80,2023-01-05,1.69,2,196,3,20-160557
36322781,Guest suite in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,22847334,Jordan,,Renfrew-Collingwood,49.25094,-123.05199,Entire home/apt,86,2,208,2023-05-29,4.36,1,2,68,23-156963
36324641,Guest suite in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 1 bath,2442117,Serey,,Mount Pleasant,49.26172,-123.10788,Entire home/apt,250,3,39,2023-06-01,1.92,1,17,30,23-157613
36348251,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,14336814,Jo-Anne,,Riley Park,49.25462,-123.09677,Entire home/apt,599,2,7,2022-08-20,0.15,2,0,5,22-156819
36360519,Guest suite in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 1 bath,3037440,Dawn,,West Point Grey,49.26102,-123.20051,Entire home/apt,250,2,49,2023-05-18,1.06,1,141,24,23-157605
36419226,Bungalow in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 bath,21028135,Alex,,Mount Pleasant,49.25982,-123.10917,Entire home/apt,98,1,57,2020-03-29,1.19,1,0,0,20-162524
36478274,Home in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 private bath,205375796,Shuang,,Shaughnessy,49.23494,-123.14378,Private room,142,1,21,2023-04-21,0.45,3,27,4,
36479496,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,2738423,Laurence,,Grandview-Woodland,49.2769,-123.06862,Entire home/apt,164,6,8,2022-07-10,0.18,1,0,2,22-157012
36480754,Home in Vancouver · ★4.67 · 3 bedrooms · 2 beds · 1.5 baths,90104802,Rick,,Kensington-Cedar Cottage,49.26214,-123.05763,Entire home/apt,150,3,3,2019-09-01,0.06,2,0,0,19-245823
36489455,Home in Vancouver · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,199242581,Daniel,,Killarney,49.22885,-123.02527,Entire home/apt,220,3,13,2023-05-03,0.27,1,24,5,
36557638,Condo in Vancouver · 3 bedrooms · 4 beds · 3 baths,74806205,Adam,,Downtown,49.27369,-123.13199,Entire home/apt,575,15,0,,,23,89,0,19-560898
36573477,Guest suite in Vancouver · 2 bedrooms · 2 beds · 1 bath,52944085,Nikki,,Mount Pleasant,49.26472,-123.10804,Entire home/apt,233,30,0,,,1,160,0,
36575124,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 shared bath,27623916,Chongsoo,,Downtown,49.27842,-123.12222,Private room,50,31,2,2022-07-24,0.08,1,44,1,
36590526,Resort in Vancouver · 1 bedroom · 1 bed · 1 private bath,266083019,Extra Holidays®,,Downtown,49.2796875,-123.1259891,Private room,292,1,0,,,2,52,0,Exempt
36590559,Resort in Vancouver · 2 bedrooms · 2 beds · 2 baths,266083019,Extra Holidays®,,Downtown,49.2796875,-123.1259891,Private room,349,1,0,,,2,45,0,Exempt
36603153,Condo in Vancouver · 2 bedrooms · 2 beds · 1 shared bath,184468096,Mohammad,,West End,49.28532,-123.12951,Private room,55,30,2,2019-10-10,0.04,1,0,0,
36605300,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,10112996,Geoff,,West Point Grey,49.26345,-123.20982,Entire home/apt,160,30,0,,,1,43,0,
36607644,Condo in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,1705638,Gurjot,,Mount Pleasant,49.26206,-123.09696,Entire home/apt,250,4,21,2023-05-30,0.44,1,72,9,22-156828
36612741,Home in Vancouver · ★4.84 · 4 bedrooms · 4 beds · 2.5 baths,275202115,Jessica,,Mount Pleasant,49.25813,-123.08193,Entire home/apt,400,3,19,2022-08-19,0.41,1,10,4,22-156847
36615837,Rental unit in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.2789,-123.1181,Entire home/apt,115,30,11,2022-09-30,0.26,36,305,2,
36621221,Townhouse in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,183557402,Eric,,Downtown,49.27304,-123.12713,Private room,130,3,35,2020-03-21,0.75,2,0,0,
36637404,Home in Vancouver · ★4.73 · 4 bedrooms · 4 beds · 2.5 baths,2274293,Noam,,Riley Park,49.25091,-123.10472,Entire home/apt,429,3,11,2023-04-10,0.49,1,69,8,23-157089
36657859,Condo in Vancouver · ★4.78 · 2 bedrooms · 3 beds · 1 bath,84590401,Christine,,West End,49.28169,-123.12626,Entire home/apt,315,1,153,2023-05-23,3.23,2,232,33,22-157417
36670366,Home in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 private bath,275619946,Chak Shing,,Arbutus Ridge,49.24835,-123.16907,Private room,113,1,213,2023-05-26,4.54,1,38,101,
36672683,Rental unit in Vancouver · ★4.82 · 1 bedroom · 1 bath,42994727,Meg,,Kitsilano,49.26441,-123.15387,Entire home/apt,129,30,28,2019-12-21,0.6,1,282,0,19-266705
36696946,Home in Vancouver · ★4.75 · 2 bedrooms · 3 beds · 1 bath,275820030,Haonan,,Victoria-Fraserview,49.21878,-123.06693,Entire home/apt,21,1,16,2019-11-01,0.34,1,0,0,19 271185 SA
36712065,Condo in Vancouver · ★4.69 · 2 bedrooms · 2 beds · 2 baths,60125799,Bohan,,Downtown,49.28102,-123.10921,Entire home/apt,325,3,102,2022-08-08,2.26,1,0,6,22-157603
36715252,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,222863027,Cindy,,Mount Pleasant,49.27072,-123.1041,Entire home/apt,165,30,8,2023-03-31,0.46,1,312,4,
36730149,Home in Vancouver · ★4.56 · 4 bedrooms · 4 beds · 2 baths,170940042,Allison,,Hastings-Sunrise,49.29277,-123.04673,Entire home/apt,600,3,9,2022-09-05,0.19,1,0,3,19-267295
36756429,Rental unit in Vancouver · ★4.65 · 1 bedroom · 2 beds · 1 bath,17156373,Michael,,Fairview,49.26285,-123.13288,Entire home/apt,131,3,86,2023-05-18,1.83,1,54,34,19-231861
36770291,Home in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 private bath,117119918,Kitty,,Kensington-Cedar Cottage,49.24152,-123.08913,Private room,48,30,7,2023-03-31,0.16,5,78,1,
36771786,Condo in Vancouver · ★4.90 · 2 bedrooms · 2 beds · 2 baths,274323526,Peggy & David,,Downtown,49.2798,-123.10663,Entire home/apt,263,1,136,2023-05-30,2.87,1,64,40,22-106241
36774024,Townhouse in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,183557402,Eric,,Downtown,49.27334,-123.12827,Private room,125,1,20,2020-03-15,0.44,2,0,0,
36806146,Condo in North Vancouver · ★4.85 · 2 bedrooms · 2 beds · 1 bath,48787301,Cam,,Downtown,49.27776,-123.12884,Entire home/apt,216,3,143,2023-06-02,3.02,1,35,41,23-168962
36838292,Home in Vancouver · 4 bedrooms · 4 beds · 4.5 baths,140847862,Liz,,Dunbar Southlands,49.24258,-123.17975,Entire home/apt,1000,3,0,,,1,0,0,19-268556
36839202,Home in Vancouver · ★4.70 · 1 bedroom · 1 bed · 1 bath,276743614,Robin,,Arbutus Ridge,49.25413,-123.1711,Private room,159,2,69,2023-05-30,1.48,1,121,54,
36841352,Condo in Vancouver · ★4.63 · Studio · 1.5 baths,276901415,Randy,,Downtown,49.2751,-123.11775,Entire home/apt,212,30,8,2020-03-10,0.17,1,364,0,71-101096
36872648,Guest suite in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,44509200,Stephen,,Riley Park,49.24334,-123.09244,Entire home/apt,90,30,8,2023-04-05,0.34,1,159,5,
36884302,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,23592991,Shannon,,Mount Pleasant,49.26547,-123.10135,Entire home/apt,367,30,1,2021-10-13,0.05,1,365,0,19-278088
36888668,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,263963234,Michael,,Downtown,49.27701,-123.117,Entire home/apt,197,30,4,2022-08-31,0.09,4,31,1,
36944162,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,277717985,Shirley,,Hastings-Sunrise,49.27886,-123.02712,Private room,72,2,53,2023-06-04,1.13,2,20,39,
36970625,Home in Vancouver · ★4.84 · 3 bedrooms · 3 beds · 1 bath,32780644,Willo,,Hastings-Sunrise,49.28104,-123.05439,Entire home/apt,219,3,19,2023-06-07,0.4,1,34,15,22-302643
36988462,Guest suite in Vancouver · ★4.83 · 2 bedrooms · 3 beds · 1 bath,277727201,Robert,,Renfrew-Collingwood,49.25727,-123.03869,Entire home/apt,165,3,115,2023-05-28,2.45,1,87,41,22-156841
37001997,Home in Vancouver · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,271096826,Joesfina,,Killarney,49.2079,-123.05642,Private room,40,1,7,2019-10-03,0.15,6,0,0,
37007062,Guest suite in Vancouver · ★4.74 · 2 bedrooms · 2 beds · 1 bath,23032753,David-Dj,,Riley Park,49.25123,-123.09421,Entire home/apt,90,1,35,2020-03-15,0.77,1,0,0,19-270683
37018018,Home in Vancouver · ★4.73 · 2 bedrooms · 4 beds · 1 bath,50946994,Martin,,Marpole,49.21311,-123.11733,Entire home/apt,146,1,132,2023-06-02,2.89,1,85,66,23-157416
37026632,Guesthouse in Vancouver · ★4.75 · 3 bedrooms · 3 beds · 1 bath,278406335,Summer,,West Point Grey,49.26312,-123.18705,Entire home/apt,169,1,4,2019-08-13,0.08,1,0,0,21-158054
37063338,Condo in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,146500319,Shaad,,Downtown,49.27766424,-123.1064019,Entire home/apt,230,2,52,2023-05-28,2.7,1,67,32,23-157683
37063539,Home in Vancouver · ★4.98 · 2 bedrooms · 3 beds · 1 bath,192924537,Kumiko,,Kitsilano,49.27184,-123.17601,Entire home/apt,500,3,48,2023-05-28,1.05,1,25,22,22-164699
37082282,Condo in Vancouver · ★4.38 · 1 bedroom · 2 beds · 1 bath,134758907,Vida,,Downtown,49.28938,-123.12651,Entire home/apt,182,30,8,2021-05-22,0.17,11,70,0,20-163000
37130562,Guest suite in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,159165445,Jin,,Kitsilano,49.26096,-123.14625,Entire home/apt,281,2,198,2023-06-04,4.23,1,289,66,23-157256
37130916,Home in Vancouver · ★4.38 · 1 bedroom · 2 beds · 1 bath,42868090,Joe,,Renfrew-Collingwood,49.25031,-123.04926,Entire home/apt,52,2,55,2021-07-31,1.2,1,0,0,21-158130
37148795,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,86799091,Mabelita,,Grandview-Woodland,49.26914,-123.07579,Entire home/apt,130,30,4,2020-08-03,0.1,1,0,0,19-323342
37150050,Guest suite in Vancouver · ★4.51 · 1 bedroom · 1 bed · 1 bath,197503967,Emily,,Kensington-Cedar Cottage,49.24288,-123.07547,Entire home/apt,156,1,126,2023-05-01,2.71,1,131,32,23-156983
37163037,Condo in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,279629402,Suzanne,,Downtown,49.27952,-123.11905,Entire home/apt,150,30,20,2023-06-03,0.45,1,260,8,
37163400,Home in Vancouver · ★3.70 · 1 bedroom · 2 beds · 1 private bath,156460473,Ricky,,South Cambie,49.24507,-123.11927,Private room,67,30,10,2020-10-22,0.21,3,0,0,
37168261,Guest suite in Vancouver · ★4.68 · 1 bedroom · 2 beds · 1 bath,130786393,Tatiana,,Kitsilano,49.26613,-123.17551,Entire home/apt,249,30,22,2020-08-20,0.47,1,0,0,20-161991
37174733,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,21227054,Inge,,Downtown Eastside,49.27946,-123.09852,Entire home/apt,155,30,0,,,2,58,0,
37176044,Home in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,191577153,John,,Kensington-Cedar Cottage,49.26102,-123.07556,Private room,31,30,14,2023-04-30,0.4,3,2,5,
37181228,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,262528648,Paola,,Downtown,49.27886,-123.12598,Entire home/apt,3250,180,0,,,1,364,0,
37209961,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,48396717,Vicki,,Kitsilano,49.26676,-123.14633,Entire home/apt,180,30,0,,,1,278,0,19-273175
37215967,Rental unit in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,25079461,Courtney,,Grandview-Woodland,49.26301,-123.0724,Entire home/apt,150,2,25,2021-12-14,1.08,1,0,0,21-257659
37221210,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,90104802,Rick,,Kensington-Cedar Cottage,49.2605,-123.05911,Private room,60,1,5,2019-09-26,0.11,2,0,0,
37251264,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,103617576,Sara,,Downtown Eastside,49.28045,-123.10944,Private room,182,2,3,2020-03-08,0.07,3,64,0,
37261304,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,95217850,Mauricio,,Downtown,49.27592,-123.11253,Entire home/apt,115,30,3,2020-11-22,0.07,36,69,0,
37264358,Rental unit in Vancouver · 3 bedrooms · 3 beds · 3 baths,272222903,Kitty,,West End,49.28575,-123.12433,Entire home/apt,358,90,0,,,11,331,0,
37284911,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,274033025,Erin,,Downtown,49.27444,-123.1279,Entire home/apt,350,3,65,2023-05-28,1.4,1,174,26,20-163045
37285196,Home in Vancouver · ★4.73 · 1 bedroom · 2 beds · 1 bath,427668,Nikia,,Grandview-Woodland,49.28911,-123.059,Entire home/apt,117,1,82,2023-05-26,1.91,1,12,26,22-156911
37321660,Guest suite in Vancouver · ★4.81 · 1 bedroom · 2 beds · 1 bath,282667018,Xiaoli,,Riley Park,49.23523,-123.11211,Entire home/apt,99,1,327,2023-06-02,6.97,1,76,134,23-157072
37330480,Guest suite in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,281112898,Ciprian,,Dunbar Southlands,49.25183,-123.19204,Entire home/apt,158,2,110,2023-05-28,2.61,1,280,39,23-156985
37331659,Condo in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,293583929,Steve,,Downtown,49.278992,-123.107346,Entire home/apt,227,2,74,2023-05-26,1.6,28,90,45,23-157812
37337028,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,281242782,Karol And Nicolle,,South Cambie,49.25537,-123.11721,Entire home/apt,200,2,1,2019-08-21,0.02,1,0,0,19-161090
37366064,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,262434133,Mary Ann,,Grandview-Woodland,49.28604,-123.05791,Entire home/apt,150,2,6,2019-10-02,0.13,1,0,0,19-162158
37370692,Home in Vancouver · ★5.0 · 10 bedrooms · 1 bed · 1 shared bath,12310952,Cléo & Carl,,Marpole,49.21428,-123.11293,Private room,50,30,9,2023-04-30,0.21,5,103,5,
37403955,Loft in Vancouver · ★4.77 · 1 bedroom · 3 beds · 1 bath,276982271,Elija,,Downtown,49.27921,-123.12201,Entire home/apt,196,2,81,2023-05-22,1.73,1,318,54,19-648594
37492577,Home in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 bath,282906984,Judy,,Hastings-Sunrise,49.2717,-123.04658,Entire home/apt,85,2,31,2019-12-29,0.66,1,66,0,19-267691
37493589,Guest suite in Vancouver · ★4.98 · 2 bedrooms · 2 beds · 1 bath,16073196,Roberta,,Kitsilano,49.26212,-123.18366,Entire home/apt,305,3,41,2023-04-19,0.89,1,201,8,23-157003
37526079,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,222864999,Neema + Tim,,Kensington-Cedar Cottage,49.25869,-123.06761,Entire home/apt,129,2,130,2023-06-06,2.98,1,133,68,22-157540
