,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,clusters,cluster
3471,49.28378,-123.10693,340,30,1,0.29,1,330,1,2,dark purple
3472,49.28038,-123.12542,250,3,28,2.06,2,3,24,0,pink
3473,49.28352432,-123.1043217,125,30,5,0.61,1,307,5,2,dark purple
3474,49.28884,-123.12675,130,30,3,0.35,1,245,3,2,dark purple
3475,49.280476,-123.026375,155,2,27,2.07,1,213,23,2,dark purple
3476,49.27794,-123.12761,338,2,45,3.39,112,285,40,2,dark purple
3477,49.27866,-123.10792,257,3,64,4.5,1,126,54,0,pink
3478,49.26268,-123.1527,120,30,0,0.0,36,282,0,2,dark purple
3479,49.278,-123.12599,233,1,39,2.79,112,323,28,2,dark purple
3480,49.28577,-123.12295,180,30,2,0.19,1,257,2,2,dark purple
3481,49.26782,-123.1734,278,2,8,0.58,1,266,4,2,dark purple
3482,49.28588,-123.12715,439,18,0,0.0,23,85,0,1,purple
3483,49.26416,-123.04863,159,1,83,5.76,2,342,65,2,dark purple
3484,49.23381,-123.19242,69,30,1,0.11,7,129,1,0,pink
3485,49.23349,-123.19252,89,30,3,0.27,7,343,3,2,dark purple
3486,49.26591,-123.03978,191,2,51,3.83,1,25,44,0,pink
3487,49.269424,-123.071915,295,3,13,0.93,4,4,5,0,pink
3488,49.26092,-123.08867,350,2,27,2.06,2,275,23,2,dark purple
3489,49.27871,-123.10794,227,2,71,5.21,1,121,55,0,pink
3490,49.23394,-123.06891,100,30,1,0.11,4,326,1,2,dark purple
3491,49.2791,-123.11001,465,2,62,4.37,2,326,49,1,purple
3492,49.27529,-123.12668,261,2,78,6.32,2,59,77,0,pink
3493,49.22397,-123.13114,186,1,2,1.11,5,7,2,0,pink
3494,49.28768225,-123.1414188,200,1,5,0.38,1,8,4,0,pink
3495,49.25846,-123.15491,157,3,40,2.8,1,96,34,0,pink
3496,49.28137,-123.08411,300,30,23,1.83,1,291,21,2,dark purple
3497,49.27838,-123.10661,482,1,38,2.97,5,261,33,1,purple
3498,49.27813,-123.10655,384,1,47,3.41,1,119,38,1,purple
3499,49.253437,-123.101845,138,29,35,2.63,2,303,29,2,dark purple
3500,49.28014,-123.12108,342,2,64,4.58,1,69,50,1,purple
3501,49.27841,-123.10618,349,1,11,0.79,1,360,8,2,dark purple
3502,49.23562,-123.19262,69,30,2,0.21,7,118,2,0,pink
3503,49.279587,-123.119118,220,30,0,0.0,1,98,0,0,pink
3504,49.24256,-123.19438,230,7,1,0.08,1,357,0,2,dark purple
3505,49.24147,-123.08936,141,2,36,2.58,1,333,27,2,dark purple
3506,49.28226,-123.12513,155,30,7,0.69,1,78,7,0,pink
3507,49.25659,-123.1194,198,2,53,3.85,2,25,47,0,pink
3508,49.23486,-123.19451,69,30,5,0.4,7,59,4,0,pink
3509,49.25604,-123.17633,436,1,1,0.18,3,254,1,1,purple
3510,49.25625,-123.17662,290,1,3,0.21,3,225,1,2,dark purple
3511,49.24549,-123.05949,141,1,24,1.96,2,78,23,0,pink
3512,49.25469,-123.11014,811,2,15,1.36,2,248,15,1,purple
3513,49.27989,-123.11838,288,7,4,0.36,11,88,4,0,pink
3514,49.26499,-123.17983,180,30,2,0.18,1,76,2,0,pink
3515,49.25313,-123.08254,145,2,14,1.2,1,14,14,0,pink
3516,49.25114,-123.11539,136,3,10,0.81,1,7,8,0,pink
3517,49.27329,-123.1594,173,30,3,0.33,2,303,3,2,dark purple
3518,49.27811,-123.12212,195,2,46,3.23,2,21,35,0,pink
3519,49.26867,-123.11007,212,2,51,5.13,1,63,51,0,pink
3520,49.25318,-123.05346,309,30,0,0.0,112,281,0,2,dark purple
3521,49.28038,-123.10859,351,3,77,5.42,1,70,66,1,purple
3522,49.27873,-123.10688,199,2,25,1.8,2,0,21,0,pink
3523,49.28002,-123.10582,220,3,62,4.43,1,100,50,0,pink
3524,49.26687,-123.09979,221,2,51,3.94,1,70,50,0,pink
3525,49.26704,-123.09937,257,2,9,0.65,1,48,8,0,pink
3526,49.27104,-123.16192,479,2,32,2.77,1,1,32,1,purple
3527,49.27707,-123.13051,159,30,2,0.57,5,38,2,0,pink
3528,49.27634,-123.12594,226,2,48,3.43,2,26,42,0,pink
3529,49.27515,-123.05531,120,1,40,3.23,1,306,37,2,dark purple
3530,49.28187,-123.09115,215,3,15,1.37,1,159,15,2,dark purple
3531,49.278839,-123.107399,383,1,14,1.0,3,307,4,1,purple
3532,49.27538,-123.12665,195,30,77,5.95,2,315,69,2,dark purple
3533,49.23294,-123.07898,150,29,4,0.31,1,0,0,0,pink
3534,49.28415,-123.13811,174,2,20,1.56,1,2,18,0,pink
3535,49.23459,-123.10079,144,1,28,2.08,2,114,24,0,pink
3536,49.25623,-123.02943,189,30,7,0.55,1,285,5,2,dark purple
3537,49.26091,-123.20081,699,4,6,0.49,1,17,6,1,purple
3538,49.22626,-123.08721,151,2,37,2.85,1,228,31,2,dark purple
3539,49.2787,-123.10715,234,2,47,3.51,2,82,40,0,pink
3540,49.27819506,-123.1081583,117,2,13,3.9,3,30,13,0,pink
3541,49.2771,-123.12643,264,2,34,2.71,1,249,32,2,dark purple
3542,49.22049972,-123.1515657,68,30,0,0.0,11,263,0,2,dark purple
3543,49.22404,-123.14742,66,30,5,0.4,11,158,4,0,pink
3544,49.27579,-123.12648,220,30,3,0.24,3,180,2,2,dark purple
3545,49.26954,-123.051,100,30,2,0.17,1,282,2,2,dark purple
3546,49.27706,-123.12069,100,30,1,0.19,1,262,1,2,dark purple
3547,49.28059,-123.09934,293,2,80,5.87,1,48,72,0,pink
3548,49.20415,-123.02922,172,2,21,1.64,1,18,20,0,pink
3549,49.2799934,-123.1290267,233,2,51,3.69,1,45,44,0,pink
3550,49.27303,-123.12464,115,30,4,0.32,1,0,3,0,pink
3551,49.280102,-123.126518,273,1,37,3.59,1,256,37,2,dark purple
3552,49.25449,-123.09163,95,1,23,1.79,14,363,22,2,dark purple
3553,49.25467,-123.11934,179,2,10,3.3,2,33,10,0,pink
3554,49.28228,-123.08244,260,5,4,0.3,1,257,2,2,dark purple
3555,49.2264,-123.15904,110,30,0,0.0,1,311,0,2,dark purple
3556,49.28701,-123.04642,195,2,50,4.3,1,129,50,0,pink
3557,49.23594,-123.1093,400,1,12,0.88,5,291,5,1,purple
3558,49.22125,-123.14227,300,30,2,0.16,11,209,1,2,dark purple
3559,49.2789,-123.12708,407,1,25,1.88,23,55,20,1,purple
3560,49.25772,-123.1667,250,5,8,1.08,1,44,8,0,pink
3561,49.27515,-123.12896,214,2,59,4.66,1,1,55,0,pink
3562,49.25333151,-123.0734595,114,4,22,5.55,1,134,22,0,pink
3563,49.27065,-123.109,297,30,1,0.11,16,47,1,0,pink
3564,49.26142,-123.08861,138,1,57,4.21,2,275,51,2,dark purple
3565,49.27169,-123.12122,168,2,12,0.88,2,80,9,0,pink
3566,49.26468,-123.12203,110,30,0,0.0,1,34,0,0,pink
3567,49.27692,-123.10058,325,30,2,0.16,1,256,1,2,dark purple
3568,49.27111074,-123.1602433,321,2,50,4.14,1,306,50,2,dark purple
3569,49.20685,-123.03206,106,30,1,0.13,1,0,1,0,pink
3570,49.27855,-123.10756,449,2,35,2.79,1,58,33,1,purple
3571,49.27804,-123.12408,321,30,1,0.1,1,57,1,0,pink
3572,49.27772,-123.11934,83,30,1,0.08,6,338,0,2,dark purple
3573,49.27589,-123.12813,284,2,60,4.68,3,128,56,0,pink
3574,49.23206,-123.04752,144,1,49,3.8,1,272,41,2,dark purple
3575,49.23588,-123.10718,100,1,6,0.44,5,81,1,0,pink
3576,49.283688,-123.122597,129,30,4,0.42,1,278,4,2,dark purple
3577,49.27951,-123.10752,266,2,79,5.85,1,53,71,0,pink
3578,49.26707,-123.0395,93,2,39,3.12,18,192,35,2,dark purple
3579,49.25756,-123.0975,270,21,1,0.08,1,0,0,0,pink
3580,49.23691,-123.10937,771,2,19,1.4,5,285,16,1,purple
3581,49.23531,-123.10874,150,1,3,0.23,2,227,1,2,dark purple
3582,49.23679,-123.10756,100,2,16,1.18,5,79,9,0,pink
3583,49.26119,-123.13178,250,30,0,0.0,1,364,0,2,dark purple
3584,49.26001,-123.13188,80,30,0,0.0,2,0,0,0,pink
3585,49.23021,-123.12753,628,30,1,0.09,112,311,1,1,purple
3586,49.27338,-123.1217,178,2,12,0.97,2,67,10,0,pink
3587,49.26728,-123.11363,159,30,4,0.32,1,33,3,0,pink
3588,49.22571,-123.07777,325,4,31,2.38,4,279,27,2,dark purple
3589,49.2353,-123.10943,300,1,8,0.59,5,289,2,2,dark purple
3590,49.2368,-123.10898,200,2,12,0.94,2,258,10,2,dark purple
3591,49.263538,-123.077103,141,2,28,2.86,1,97,28,0,pink
3592,49.22287,-123.04107,200,2,31,2.27,1,124,24,0,pink
3593,49.27159,-123.10311,231,30,15,1.1,1,47,11,0,pink
3594,49.23663,-123.07494,546,2,42,3.34,1,106,40,1,purple
3595,49.27992,-123.12284,307,2,49,3.69,1,199,46,2,dark purple
3596,49.2599,-123.10077,120,1,7,0.52,1,0,2,0,pink
3597,49.253902,-123.165993,177,1,33,2.46,2,46,29,0,pink
3598,49.27064,-123.03864,141,1,46,3.54,1,26,43,0,pink
3599,49.25564,-123.10419,265,3,17,1.28,1,38,12,0,pink
3600,49.26068,-123.14138,156,2,21,1.58,1,11,19,0,pink
3601,49.288311,-123.125313,380,30,4,0.33,1,31,4,1,purple
3602,49.25953,-123.10567,500,5,6,0.53,1,179,6,1,purple
3603,49.264004,-123.121536,500,30,2,0.17,13,126,2,1,purple
3604,49.28154,-123.10701,200,4,1,1.0,3,353,1,2,dark purple
3605,49.2078,-123.12619,126,2,52,4.2,1,314,51,2,dark purple
3606,49.28111,-123.13672,235,3,30,2.26,1,104,27,0,pink
3607,49.231789,-123.103935,103,2,33,2.49,2,21,26,0,pink
3608,49.267506,-123.058884,212,2,12,0.95,1,111,11,0,pink
3609,49.267002,-123.17424,700,2,9,0.74,1,281,9,1,purple
3610,49.23444,-123.09966,200,2,12,0.9,2,9,9,0,pink
3611,49.2513773,-123.0993979,219,3,54,4.56,1,95,54,0,pink
3612,49.28125,-123.0833435,175,30,1,0.1,1,313,1,2,dark purple
3613,49.23458,-123.18825,224,1,17,1.28,1,48,14,0,pink
3614,49.23386,-123.18912,131,1,72,5.41,2,281,62,2,dark purple
3615,49.25127,-123.02669,199,2,35,2.74,1,109,32,0,pink
3616,49.2728545,-123.0281518,312,2,46,3.59,1,312,43,2,dark purple
3617,49.27133,-123.15028,369,2,12,1.06,112,206,12,1,purple
3618,49.2369,-123.155678,200,30,5,0.42,2,330,5,2,dark purple
3619,49.25219,-123.09445,154,3,14,1.07,1,78,12,0,pink
3620,49.27029,-123.1555,450,5,2,0.19,1,148,2,1,purple
3621,49.26727,-123.14891,339,2,10,1.59,1,94,10,1,purple
3622,49.27039,-123.11108,189,30,1,0.09,7,275,1,2,dark purple
3623,49.27127646,-123.1551213,250,15,3,0.24,2,21,2,0,pink
3624,49.2374,-123.16893,184,1,55,4.16,1,131,45,0,pink
3625,49.2795,-123.13108,145,30,2,0.59,1,293,2,2,dark purple
3626,49.28618,-123.12278,259,2,51,4.36,1,264,51,2,dark purple
3627,49.27306,-123.15072,277,1,39,3.04,2,280,36,2,dark purple
3628,49.26721,-123.03685,144,2,15,1.62,18,232,15,2,dark purple
3629,49.25239,-123.06405,107,30,5,0.48,1,200,5,2,dark purple
3630,49.24923,-123.03707,56,30,2,0.23,2,68,2,0,pink
3631,49.26583,-123.03803,143,3,27,2.11,18,208,24,2,dark purple
3632,49.28003,-123.12232,247,3,13,1.02,1,307,10,2,dark purple
3633,49.25934,-123.12044,189,4,13,1.01,1,25,10,0,pink
3634,49.28426,-123.12495,269,30,1,0.11,2,299,1,2,dark purple
3635,49.263187,-123.182526,73,30,2,0.2,1,98,2,0,pink
3636,49.25941,-123.1768,450,5,1,0.09,1,13,1,1,purple
3637,49.2747,-123.11834,129,30,4,0.47,1,183,4,2,dark purple
3638,49.279823,-123.059349,250,30,15,1.18,1,65,12,0,pink
3639,49.29158,-123.13427,135,30,4,0.92,37,42,4,0,pink
3640,49.25579,-123.10486,300,5,18,1.44,1,284,16,2,dark purple
3641,49.29142896,-123.1328933,165,30,5,0.42,37,61,5,0,pink
3642,49.24939,-123.06427,104,14,11,1.05,1,251,11,2,dark purple
3643,49.280102,-123.126518,442,1,60,8.33,1,268,60,1,purple
3644,49.27388,-123.07246,126,3,19,1.66,1,8,19,0,pink
3645,49.253864,-123.166832,150,1,79,6.14,3,332,73,2,dark purple
3646,49.274921,-123.115028,178,30,2,0.18,2,0,2,0,pink
3647,49.21132,-123.12131,174,2,26,2.26,1,85,26,0,pink
3648,49.28478,-123.02852,111,1,24,1.94,1,295,23,2,dark purple
3649,49.22407,-123.07631,325,4,30,2.29,4,275,25,2,dark purple
3650,49.29171,-123.13414,165,30,1,0.08,37,67,1,0,pink
3651,49.24372,-123.18279,232,2,22,1.75,1,88,21,0,pink
3652,49.24202,-123.05595,212,3,3,0.24,1,131,2,0,pink
3653,49.2224,-123.09316,350,1,3,0.23,1,179,0,1,purple
3654,49.28869,-123.12571,169,30,1,0.1,3,140,1,0,pink
3655,49.27984,-123.05134,300,3,5,0.46,1,221,5,2,dark purple
3656,49.25585,-123.11175,229,2,19,1.54,1,48,18,0,pink
3657,49.27568,-123.11587,319,4,6,0.51,1,33,6,0,pink
3658,49.28125,-123.10963,209,3,47,4.12,18,70,47,0,pink
3659,49.278812,-123.09893,250,3,19,1.67,1,38,19,0,pink
3660,49.279613,-123.124092,223,1,48,4.6,1,9,48,0,pink
3661,49.278069,-123.119423,350,30,1,0.09,1,0,1,0,pink
3662,49.25629,-123.11224,80,2,76,5.92,4,61,69,0,pink
3663,49.2895195,-123.1281758,83,2,7,0.8,2,43,7,0,pink
3664,49.288479,-123.126862,80,30,1,0.14,1,0,1,0,pink
3665,49.23109,-123.05583,202,1,14,1.12,2,359,13,2,dark purple
3666,49.27831211,-123.1079287,284,3,51,4.66,1,321,51,2,dark purple
3667,49.21843,-123.09575,180,30,0,0.0,1,364,0,2,dark purple
3668,49.26718,-123.15185,318,3,3,0.67,1,294,3,2,dark purple
3669,49.259411,-123.076683,269,2,26,2.03,1,341,24,2,dark purple
3670,49.26265,-123.15237,179,30,1,0.09,1,169,1,2,dark purple
3671,49.26006,-123.1636,95,30,2,0.95,1,252,2,2,dark purple
3672,49.26611,-123.0982,312,3,16,1.3,1,219,15,2,dark purple
3673,49.28751,-123.12616,130,30,4,0.4,3,251,4,2,dark purple
3674,49.2767,-123.02491,82,2,35,2.78,2,20,33,0,pink
3675,49.27734,-123.1287,254,2,33,3.27,1,313,33,2,dark purple
3676,49.22083621,-123.0671111,51,1,34,2.87,4,64,34,0,pink
3677,49.27568,-123.11413,168,30,9,0.76,16,164,9,2,dark purple
3678,49.24005,-123.1034,584,3,9,0.86,1,301,9,1,purple
3679,49.26563,-123.17447,370,5,3,0.28,1,0,3,1,purple
3680,49.246101,-123.134766,529,5,2,0.19,1,38,2,1,purple
3681,49.24876,-123.08629,656,1,17,1.39,4,0,17,1,purple
3682,49.29167,-123.13313,144,30,2,1.43,37,53,2,0,pink
3683,49.24799,-123.13493,130,1,20,1.58,2,26,18,0,pink
3684,49.27822,-123.10869,264,2,69,5.51,1,230,67,2,dark purple
3685,49.28004,-123.13605,336,3,10,0.85,1,259,10,2,dark purple
3686,49.27863,-123.13565,893,1,31,2.89,112,328,31,1,purple
3687,49.27713,-123.128639,169,30,3,0.29,7,312,3,2,dark purple
3688,49.2784951,-123.1296296,287,2,40,3.73,1,168,40,2,dark purple
3689,49.2416,-123.03441,298,2,36,2.85,1,41,33,0,pink
3690,49.2781,-123.12379,210,30,4,0.38,3,20,4,0,pink
3691,49.24647,-123.13304,109,1,27,2.14,2,47,25,0,pink
3692,49.27449,-123.12221,129,30,41,3.25,1,130,40,0,pink
3693,49.22254,-123.13731,55,30,2,0.19,5,300,2,2,dark purple
3694,49.277573,-123.125824,305,1,65,5.27,1,281,63,2,dark purple
3695,49.278908,-123.107994,216,1,95,8.26,1,45,95,0,pink
3696,49.279449,-123.107384,593,2,55,6.37,1,5,55,1,purple
3697,49.22137,-123.15944,587,2,11,0.87,3,266,8,1,purple
3698,49.285305,-123.118256,243,1,33,2.61,5,0,28,0,pink
3699,49.27956,-123.1125,239,1,41,3.28,1,165,39,2,dark purple
3700,49.28077,-123.12564,356,2,28,2.47,1,233,28,1,purple
3701,49.26163,-123.14609,309,2,26,2.28,1,42,26,0,pink
3702,49.27863892,-123.105989,306,1,51,4.26,1,117,51,0,pink
3703,49.25523,-123.161652,262,1,37,3.11,1,315,37,2,dark purple
3704,49.274548,-123.127823,353,3,29,2.49,1,299,29,2,dark purple
3705,49.27988,-123.10772,328,2,44,3.82,112,321,44,2,dark purple
3706,49.23342,-123.1121,222,2,8,0.64,1,3,7,0,pink
3707,49.280106,-123.108513,550,4,25,2.02,1,75,24,1,purple
3708,49.28948,-123.12637,199,30,1,0.11,2,0,1,0,pink
3709,49.27995,-123.1226,256,2,63,6.39,1,110,63,0,pink
3710,49.2797,-123.12299,375,2,75,6.03,1,301,74,2,dark purple
3711,49.27919,-123.12569,129,30,3,0.34,2,113,3,0,pink
3712,49.24105,-123.04106,63,28,5,0.47,2,8,5,0,pink
3713,49.28234,-123.12582,257,2,20,1.62,1,93,19,0,pink
3714,49.23965836,-123.1181183,180,30,2,0.17,40,67,2,0,pink
3715,49.26116,-123.07255,247,2,36,2.97,1,180,36,2,dark purple
3716,49.230484,-123.126434,606,2,14,1.13,1,43,13,1,purple
3717,49.27861,-123.12057,230,2,57,4.67,1,95,57,0,pink
3718,49.28554916,-123.123848,200,30,3,0.29,4,143,3,0,pink
3719,49.25913,-123.11891,126,2,53,4.27,2,158,51,0,pink
3720,49.22184,-123.09283,152,2,40,3.23,2,0,39,0,pink
3721,49.24168,-123.03906,57,30,7,0.67,2,43,7,0,pink
3722,49.27929,-123.12049,414,4,25,2.59,1,148,25,1,purple
3723,49.250706,-123.062347,180,2,14,1.33,1,0,14,0,pink
3724,49.27559,-123.11814,216,14,2,0.21,1,240,2,2,dark purple
3725,49.20817,-123.06793,186,1,43,3.48,4,60,42,0,pink
3726,49.208618,-123.069122,198,1,30,2.46,2,0,30,0,pink
3727,49.28258,-123.05203,259,5,43,3.77,1,13,43,0,pink
3728,49.27927,-123.121,230,3,21,1.78,2,350,21,2,dark purple
3729,49.24362,-123.09228,100,30,1,0.11,3,248,1,2,dark purple
3730,49.266083,-123.146225,245,30,2,0.19,1,130,2,0,pink
3731,49.28218,-123.1066,144,3,12,5.07,1,93,12,0,pink
3732,49.26858,-123.10962,941,1,52,4.2,1,242,51,1,purple
3733,49.26778,-123.13862,600,30,0,0.0,1,364,0,1,purple
3734,49.218624,-123.076698,135,30,2,0.27,5,305,2,2,dark purple
3735,49.28402,-123.12667,321,30,5,0.46,3,100,5,0,pink
3736,49.2319752,-123.0568416,151,1,28,2.31,2,330,28,2,dark purple
3737,49.22107055,-123.067373,58,1,20,1.8,4,69,20,0,pink
3738,49.28047,-123.10941,488,2,12,1.06,1,105,12,1,purple
3739,49.27831588,-123.1207604,295,2,58,4.77,1,317,58,2,dark purple
3740,49.2377,-123.05747,129,5,8,0.71,2,40,8,0,pink
3741,49.25424,-123.07215,110,30,2,0.19,4,319,2,2,dark purple
3742,49.22356,-123.08062,468,3,16,1.36,1,281,16,1,purple
3743,49.277103,-123.128587,118,30,2,0.21,1,255,2,2,dark purple
3744,49.26941,-123.10017,252,1,23,2.08,2,136,23,0,pink
3745,49.24833,-123.09171,201,2,26,2.14,1,316,26,2,dark purple
3746,49.24442,-123.09038,600,3,10,1.2,1,327,10,1,purple
3747,49.27751,-123.12784,330,3,24,2.32,1,71,24,0,pink
3748,49.24514,-123.10224,247,5,16,1.56,1,34,16,0,pink
3749,49.26069,-123.09888,120,30,1,0.23,1,188,1,2,dark purple
3750,49.2796505,-123.1001372,208,3,13,1.24,1,1,13,0,pink
3751,49.28692,-123.12281,292,3,36,3.07,1,78,36,0,pink
3752,49.22255,-123.03928,204,2,47,4.62,1,39,47,0,pink
3753,49.2407,-123.07155,279,3,2,0.22,1,18,2,0,pink
3754,49.26946,-123.10095,270,3,19,1.66,1,24,19,0,pink
3755,49.22658,-123.08834,120,1,48,3.93,1,111,48,0,pink
3756,49.2855514,-123.1238497,450,30,0,0.0,1,179,0,1,purple
3757,49.24516,-123.09705,211,1,61,5.01,1,0,61,0,pink
3758,49.28004,-123.10649,426,2,32,2.64,1,51,32,1,purple
3759,49.28125,-123.08335,262,3,23,1.97,1,41,23,0,pink
3760,49.21678,-123.0984,176,1,42,4.19,1,167,42,2,dark purple
3761,49.2372901,-123.1911822,165,1,44,4.85,1,262,44,2,dark purple
3762,49.28012971,-123.1084867,429,2,39,3.27,1,337,39,1,purple
3763,49.2793,-123.12079,590,2,25,2.75,2,279,25,1,purple
3764,49.27129,-123.04974,129,2,10,0.95,1,0,10,0,pink
3765,49.2703259,-123.1012376,214,1,43,4.2,1,193,43,2,dark purple
3766,49.28489,-123.05991,115,30,1,0.1,1,75,1,0,pink
3767,49.28235,-123.12433,306,5,22,2.64,1,51,22,0,pink
3768,49.2340869,-123.1748362,211,2,61,5.55,1,57,61,0,pink
3769,49.27814,-123.10569,259,1,87,7.31,1,45,87,0,pink
3770,49.2664,-123.09501,130,30,0,0.0,1,0,0,0,pink
3771,49.25204,-123.07269,104,3,25,2.17,1,29,25,0,pink
3772,49.2130759,-123.1188481,146,2,83,6.84,1,123,83,0,pink
3773,49.25154,-123.0343,200,30,12,1.01,1,212,12,2,dark purple
3774,49.27716,-123.11052,140,30,2,0.2,12,312,2,2,dark purple
3775,49.26135,-123.10423,62,30,0,0.0,1,313,0,2,dark purple
3776,49.27676,-123.10922,130,30,0,0.0,12,365,0,2,dark purple
3777,49.27675,-123.10854,140,30,1,0.13,12,365,1,2,dark purple
3778,49.27659,-123.1102,170,30,1,0.1,12,360,1,2,dark purple
3779,49.27864,-123.11032,175,30,1,0.09,12,364,1,2,dark purple
3780,49.27665,-123.10904,175,30,0,0.0,12,364,0,2,dark purple
3781,49.2745482,-123.127821,412,1,81,7.0,40,0,81,1,purple
3782,49.2203266,-123.0988803,171,1,31,2.55,1,305,31,2,dark purple
3783,49.27455069,-123.1278211,608,1,89,7.38,40,37,89,1,purple
3784,49.25399,-123.17905,100,1,29,2.39,4,218,29,2,dark purple
3785,49.28194,-123.12335,230,5,38,3.16,2,61,38,0,pink
3786,49.27724,-123.12594,314,1,23,2.36,1,24,23,0,pink
3787,49.27152,-123.15559,350,3,27,2.35,1,36,27,1,purple
3788,49.2503347,-123.0550912,135,1,12,1.04,4,124,12,0,pink
3789,49.27293,-123.1263,206,30,4,0.38,1,235,4,2,dark purple
3790,49.27185,-123.05508,130,30,19,1.83,1,69,19,0,pink
3791,49.26175699,-123.0992062,185,30,2,0.2,40,0,2,0,pink
3792,49.25407,-123.05079,114,3,26,2.45,1,187,26,2,dark purple
3793,49.219,-123.14711,228,14,7,0.61,16,0,7,0,pink
3794,49.21871,-123.14916,148,30,0,0.0,16,0,0,0,pink
3795,49.26034,-123.11101,290,1,80,6.74,1,42,80,0,pink
3796,49.25229,-123.1806,100,1,22,1.84,4,237,22,2,dark purple
3797,49.2215009,-123.066223,225,1,13,1.09,1,6,13,0,pink
3798,49.23880254,-123.1877238,162,1,50,4.19,40,104,50,0,pink
3799,49.22717732,-123.1303171,99,1,29,2.54,3,325,29,2,dark purple
3800,49.27664,-123.10189,299,30,0,0.0,1,184,0,2,dark purple
3801,49.2096,-123.06847,119,1,30,2.51,4,0,30,0,pink
3802,49.27816,-123.10682,256,1,20,1.76,1,112,20,0,pink
3803,49.27773,-123.10762,582,2,87,7.46,1,132,87,1,purple
3804,49.25521,-123.09996,153,2,33,2.88,1,20,33,0,pink
3805,49.26385432,-123.1492923,697,30,0,0.0,1,302,0,1,purple
3806,49.23705,-123.1881,86,30,3,0.29,1,290,3,2,dark purple
3807,49.2153634,-123.1060518,110,28,5,0.47,2,282,5,2,dark purple
3808,49.28023,-123.12476,450,30,0,0.0,4,102,0,1,purple
3809,49.24761,-123.19695,597,1,18,1.59,4,129,18,1,purple
3810,49.27936,-123.12872,329,2,45,3.97,1,29,45,0,pink
3811,49.20538,-123.03916,50,30,4,0.42,1,198,4,2,dark purple
3812,49.2669374,-123.1762327,200,30,1,0.1,1,80,1,0,pink
3813,49.25831,-123.06467,209,5,24,2.06,1,21,24,0,pink
3814,49.2789066,-123.1079972,429,3,37,3.25,1,292,37,1,purple
3815,49.26906,-123.10127,261,4,36,3.07,1,170,36,2,dark purple
3816,49.28013,-123.10564,336,2,74,6.29,2,67,74,0,pink
3817,49.28003,-123.1163,240,30,0,0.0,7,364,0,2,dark purple
3818,49.2801052,-123.1085108,349,4,4,0.35,1,42,4,1,purple
3819,49.23773563,-123.0354001,766,1,8,0.76,5,363,8,1,purple
3820,49.262,-123.19873,402,2,41,3.55,1,53,41,1,purple
3821,49.2797303,-123.1257729,127,30,4,0.38,1,314,4,2,dark purple
3822,49.28076,-123.10467,168,30,5,0.47,2,251,5,2,dark purple
3823,49.25954,-123.08281,90,3,48,4.11,1,6,48,0,pink
3824,49.27845,-123.10952,450,2,48,4.74,1,173,48,1,purple
3825,49.27831853,-123.1077594,410,2,28,2.97,1,169,28,1,purple
3826,49.27938843,-123.1088566,650,3,37,3.14,28,128,37,1,purple
3827,49.27773,-123.10633,365,1,22,1.92,1,134,22,1,purple
3828,49.2745482,-123.127821,308,2,73,6.97,1,289,73,2,dark purple
3829,49.27986,-123.10778,391,2,62,5.36,1,250,62,1,purple
3830,49.22111,-123.13951,60,30,1,0.1,5,100,1,0,pink
3831,49.2814341,-123.1251497,338,2,32,3.02,1,4,32,0,pink
3832,49.27784,-123.1097,160,30,3,0.29,12,333,3,2,dark purple
3833,49.29016,-123.13471,165,30,4,0.47,37,38,4,0,pink
3834,49.20503754,-123.0287977,422,2,46,3.94,1,329,46,1,purple
3835,49.27755,-123.06373,428,3,13,1.21,2,0,13,1,purple
3836,49.2788408,-123.107399,707,3,35,3.08,28,135,35,1,purple
3837,49.25318,-123.11025,80,2,75,6.54,4,55,75,0,pink
3838,49.27658,-123.12131,208,30,2,0.26,2,308,2,2,dark purple
3839,49.21432,-123.0652,522,2,19,1.86,1,118,19,1,purple
3840,49.29225435,-123.1340606,229,3,7,0.67,1,332,7,2,dark purple
3841,49.2738747,-123.1250692,90,30,0,0.0,7,67,0,0,pink
3842,49.26357,-123.19826,490,1,0,0.0,1,89,0,1,purple
3843,49.27056425,-123.1470491,305,2,12,1.17,1,307,12,2,dark purple
3844,49.2789066,-123.1079972,288,1,85,7.41,40,107,85,0,pink
3845,49.2480606,-123.105653,332,2,46,3.94,2,62,46,0,pink
3846,49.26641,-123.06008,420,2,3,0.28,1,0,3,1,purple
3847,49.26176,-123.14672,540,1,68,5.88,1,20,68,1,purple
3848,49.2772954,-123.0907408,277,3,16,1.38,1,76,16,0,pink
3849,49.27948044,-123.1365059,100,1,2,0.19,1,0,2,0,pink
3850,49.27766,-123.10799,398,1,43,3.9,2,307,43,1,purple
3851,49.22287,-123.15966,603,2,14,1.33,2,266,14,1,purple
3852,49.21335144,-123.129112,150,30,0,0.0,1,141,0,0,pink
3853,49.25469,-123.05583,190,2,34,3.17,1,12,34,0,pink
3854,49.27901,-123.12712,134,30,2,0.29,1,188,2,2,dark purple
3855,49.22815,-123.03142,144,2,6,0.54,2,364,6,2,dark purple
3856,49.26763,-123.16239,256,30,2,0.22,1,227,2,2,dark purple
